Match_ID,Time,RHero1,RHero2,RHero3,RHero4,RHero5,DHero1,DHero2,DHero3,DHero4,DHero5,mmr,Rwin
5770920617, 2021-01-03 20:10:53, 28,3,88,63,34, 10,91,17,110,129, 4805, True
5770920608, 2021-01-03 20:10:58, 74,48,96,114,120, 42,17,8,84,64, 4029, True
5770920516, 2021-01-03 20:10:53, 26,14,1,102,17, 41,121,120,60,86, 4901, False
5770920315, 2021-01-03 20:10:37, 2,87,39,100,8, 42,91,74,107,121, 4331, True
5770920018, 2021-01-03 20:10:22, 97,10,16,74,64, 81,14,77,121,70, 4000, False
5770919915, 2021-01-03 20:10:22, 13,114,121,28,17, 111,108,95,62,46, 5818, False
5770919908, 2021-01-03 20:10:17, 93,87,13,49,9, 27,70,84,39,42, 4028, True
5770919707, 2021-01-03 20:10:11, 77,47,64,46,35, 93,59,85,31,21, 4008, True
5770919505, 2021-01-03 20:09:58, 120,50,57,70,123, 33,86,42,21,31, 4641, False
5770919412, 2021-01-03 20:09:57, 21,109,86,7,29, 26,75,67,100,17, 4007, False
5770918911, 2021-01-03 20:09:27, 8,14,61,75,86, 87,41,123,104,74, 4481, False
5770918814, 2021-01-03 20:09:24, 23,8,21,119,62, 52,42,68,111,29, 4354, True
5770918807, 2021-01-03 20:09:17, 25,37,19,52,70, 41,26,91,47,28, 4229, False
5770918616, 2021-01-03 20:08:47, 30,97,13,93,110, 129,85,107,44,26, 4354, True
5770918516, 2021-01-03 20:09:02, 104,109,84,105,21, 11,19,31,96,42, 4644, True
5770918309, 2021-01-03 20:08:47, 90,12,73,36,107, 9,42,108,5,11, 4441, False
5770918300, 2021-01-03 20:08:54, 129,74,31,11,42, 13,83,26,16,12, 4220, False
5770918116, 2021-01-03 20:08:38, 31,12,120,9,16, 28,84,114,121,126, 4931, True
5770918113, 2021-01-03 20:08:34, 51,128,129,67,68, 90,25,106,5,44, 4426, True
5770918110, 2021-01-03 20:08:27, 26,97,128,126,70, 1,100,72,112,98, 4134, True
5770917913, 2021-01-03 20:08:33, 119,123,64,21,93, 3,110,4,70,99, 4201, True
5770917403, 2021-01-03 20:08:07, 121,26,1,61,35, 123,32,33,87,8, 4150, False
5770916819, 2021-01-03 20:07:16, 27,2,8,56,14, 50,74,7,10,129, 4009, True
5770916808, 2021-01-03 20:07:31, 110,14,119,48,3, 5,28,29,8,13, 4206, True
5770916704, 2021-01-03 20:07:18, 14,46,87,44,83, 112,7,51,63,129, 4416, False
5770916400, 2021-01-03 20:06:52, 62,120,27,114,17, 26,32,44,11,53, 4366, True
5770916019, 2021-01-03 20:06:52, 120,13,5,93,78, 108,31,114,74,7, 4620, False
5770915802, 2021-01-03 20:06:32, 50,32,105,10,41, 76,8,26,108,107, 4032, True
5770915716, 2021-01-03 20:06:34, 121,2,20,77,14, 89,54,25,83,102, 4335, False
5770915713, 2021-01-03 20:06:32, 45,42,21,85,14, 128,8,46,105,55, 4034, False
5770915602, 2021-01-03 20:06:23, 128,11,18,44,101, 107,129,103,26,1, 4063, True
5770915316, 2021-01-03 20:06:07, 104,86,14,25,89, 13,21,42,30,106, 4192, True
5770915214, 2021-01-03 20:05:37, 129,17,83,13,114, 93,2,39,62,55, 4411, True
5770915013, 2021-01-03 20:05:51, 110,108,93,85,74, 34,56,37,4,63, 4053, True
5770914600, 2021-01-03 20:05:28, 108,86,30,97,77, 6,26,11,110,107, 4161, True
5770914400, 2021-01-03 20:05:22, 87,38,70,128,22, 98,26,9,114,17, 4353, True
5770913917, 2021-01-03 20:04:46, 90,40,16,48,45, 101,84,38,22,63, 4514, False
5770913916, 2021-01-03 20:04:37, 69,30,109,114,120, 126,1,121,13,62, 4927, False
5770913609, 2021-01-03 20:04:33, 7,126,84,65,44, 113,51,30,47,13, 4016, False
5770913504, 2021-01-03 20:04:31, 37,123,9,70,85, 84,108,21,8,121, 4202, False
5770913418, 2021-01-03 20:04:26, 68,70,16,31,63, 100,121,8,13,120, 4253, True
5770913207, 2021-01-03 20:04:13, 8,14,65,25,62, 64,41,99,26,106, 4798, True
5770913117, 2021-01-03 20:04:02, 108,8,7,3,92, 84,109,120,123,16, 4059, False
5770912816, 2021-01-03 20:03:47, 114,34,62,37,2, 64,11,86,42,19, 4334, True
5770912516, 2021-01-03 20:03:37, 39,44,68,96,64, 128,101,27,109,4, 4072, True
5770912506, 2021-01-03 20:03:13, 39,23,107,44,49, 88,123,70,64,5, 4101, False
5770912309, 2021-01-03 20:03:27, 26,13,111,104,42, 12,30,10,57,31, 4247, True
5770912300, 2021-01-03 20:03:26, 105,41,22,7,32, 77,123,28,70,31, 5189, False
5770912107, 2021-01-03 20:03:13, 93,101,39,28,107, 11,74,2,51,48, 4029, False
5770912008, 2021-01-03 20:03:02, 71,16,93,11,26, 14,54,23,101,15, 4009, True
5770911915, 2021-01-03 20:03:02, 44,2,86,14,42, 6,21,64,50,96, 4208, False
5770911914, 2021-01-03 20:03:03, 16,74,9,93,87, 84,123,6,21,104, 4499, True
5770911501, 2021-01-03 20:02:42, 44,11,51,107,25, 114,10,50,71,54, 4106, False
5770911408, 2021-01-03 20:02:32, 5,44,13,86,22, 16,21,87,1,39, 5122, False
5770911407, 2021-01-03 20:02:31, 32,88,39,114,33, 43,51,28,20,63, 4622, True
5770911118, 2021-01-03 20:02:16, 22,19,42,20,2, 104,10,83,74,25, 4235, True
5770911000, 2021-01-03 20:02:03, 4,10,46,22,14, 99,26,120,44,128, 4195, False
5770910919, 2021-01-03 20:01:57, 71,26,30,10,74, 7,81,126,9,2, 4008, True
5770910702, 2021-01-03 20:01:56, 86,20,73,54,110, 13,14,42,129,26, 5326, True
5770910609, 2021-01-03 20:01:51, 85,1,13,5,97, 29,70,76,68,65, 4483, True
5770910601, 2021-01-03 20:01:38, 2,105,106,26,95, 55,111,109,22,19, 4564, False
5770910217, 2021-01-03 20:01:22, 22,27,88,33,6, 120,114,78,85,86, 5739, True
5770910013, 2021-01-03 20:01:21, 95,123,86,42,2, 13,70,49,107,5, 4060, False
5770910007, 2021-01-03 20:01:06, 63,85,1,65,17, 26,50,10,21,106, 4821, False
5770909701, 2021-01-03 20:01:02, 19,11,9,53,104, 7,74,35,105,8, 4310, True
5770909609, 2021-01-03 20:00:57, 17,69,5,74,94, 105,20,8,50,70, 4147, True
5770909404, 2021-01-03 20:00:41, 11,110,42,20,48, 25,94,47,85,96, 5084, True
5770909019, 2021-01-03 20:00:22, 126,111,22,51,44, 77,85,95,3,79, 4094, False
5770908909, 2021-01-03 20:00:16, 43,79,3,60,48, 2,114,7,27,89, 4015, False
5770908814, 2021-01-03 19:59:42, 123,85,13,42,52, 44,45,84,21,101, 5197, False
5770908619, 2021-01-03 20:00:02, 44,123,55,99,35, 67,43,5,49,26, 4378, False
5770908511, 2021-01-03 19:59:51, 44,113,99,14,50, 68,9,6,28,34, 4130, True
5770908503, 2021-01-03 19:59:56, 14,105,88,94,75, 3,21,8,16,43, 4204, True
5770908105, 2021-01-03 19:59:27, 27,11,32,86,81, 25,68,67,45,4, 4373, True
5770907908, 2021-01-03 19:59:21, 75,44,74,97,34, 123,45,9,1,104, 4341, False
5770907904, 2021-01-03 19:59:17, 14,38,75,54,47, 29,10,123,11,74, 4820, True
5770907804, 2021-01-03 19:59:11, 121,44,129,32,5, 14,30,8,112,72, 4637, False
5770907711, 2021-01-03 19:59:10, 9,90,10,38,11, 92,98,21,93,86, 4686, False
5770907619, 2021-01-03 19:58:51, 6,49,93,51,86, 64,42,2,17,14, 5621, False
5770907407, 2021-01-03 19:58:52, 62,129,63,45,26, 64,126,49,50,77, 4395, False
5770907203, 2021-01-03 19:58:37, 70,91,27,107,108, 50,120,102,11,114, 4465, False
5770907016, 2021-01-03 19:58:32, 41,106,100,26,84, 46,6,101,28,62, 4670, True
5770907005, 2021-01-03 19:58:20, 27,47,126,88,54, 5,83,22,73,9, 4011, True
5770906712, 2021-01-03 19:58:11, 74,129,85,3,1, 14,120,47,42,84, 4251, True
5770906307, 2021-01-03 19:57:46, 114,129,22,30,12, 27,10,123,104,1, 4075, False
5770906304, 2021-01-03 19:57:35, 52,123,128,42,51, 75,10,104,26,110, 4621, True
5770906001, 2021-01-03 19:57:31, 51,21,112,8,108, 100,74,64,109,43, 4063, True
5770905910, 2021-01-03 19:57:22, 42,43,88,14,126, 93,87,92,83,110, 4200, True
5770905419, 2021-01-03 19:57:02, 18,86,63,77,37, 102,42,52,119,120, 5497, False
5770905319, 2021-01-03 19:56:56, 40,26,70,113,71, 44,65,2,25,31, 4612, True
5770905302, 2021-01-03 19:56:56, 84,34,33,65,32, 9,8,52,2,102, 5406, False
5770905203, 2021-01-03 19:56:52, 68,101,80,44,20, 87,9,8,11,107, 4860, False
5770905010, 2021-01-03 19:56:21, 126,16,86,18,30, 9,77,70,38,5, 5592, False
5770904816, 2021-01-03 19:56:05, 64,26,119,8,129, 35,1,69,30,75, 4449, True
5770904808, 2021-01-03 19:56:31, 15,53,56,8,83, 67,14,11,120,121, 4154, False
5770903908, 2021-01-03 19:55:26, 128,91,123,86,6, 9,2,7,81,64, 4844, False
5770903618, 2021-01-03 19:54:46, 101,30,39,10,103, 114,14,81,52,84, 4020, False
5770903404, 2021-01-03 19:54:56, 95,96,123,25,111, 14,6,105,74,36, 4044, False
5770903314, 2021-01-03 19:55:00, 22,70,84,108,9, 78,34,87,88,93, 4499, True
5770903215, 2021-01-03 19:54:57, 2,22,74,110,41, 53,93,49,128,31, 4019, False
5770903116, 2021-01-03 19:54:56, 45,107,37,10,108, 63,111,74,121,28, 4156, False
5770903114, 2021-01-03 19:54:56, 84,129,9,42,74, 128,93,68,83,18, 4118, False
5770903103, 2021-01-03 19:54:45, 75,2,12,74,114, 32,72,11,14,105, 4635, True
5770902809, 2021-01-03 19:54:35, 29,86,109,21,30, 49,102,25,43,63, 4001, True
5770902519, 2021-01-03 19:54:21, 86,44,17,129,50, 114,77,21,101,32, 4028, False
5770902412, 2021-01-03 19:54:20, 93,27,51,17,107, 32,86,88,16,98, 4429, False
5770902411, 2021-01-03 19:54:11, 25,22,18,7,104, 44,29,17,5,64, 4262, False
5770902410, 2021-01-03 19:54:17, 74,13,94,129,121, 123,16,88,44,37, 4373, False
5770902406, 2021-01-03 19:54:16, 14,48,46,68,44, 9,11,2,97,93, 4019, True
5770902300, 2021-01-03 19:53:45, 21,83,129,70,10, 92,69,67,26,121, 4976, True
5770901917, 2021-01-03 19:53:52, 104,111,48,45,19, 39,62,34,70,121, 4828, True
5770901818, 2021-01-03 19:53:40, 103,84,11,102,8, 113,37,10,9,114, 4660, False
5770901803, 2021-01-03 19:53:44, 98,84,83,114,34, 20,86,102,6,22, 4745, False
5770901319, 2021-01-03 19:53:16, 40,42,98,129,64, 112,13,99,1,9, 4007, False
5770901315, 2021-01-03 19:52:56, 52,29,13,107,1, 73,47,90,5,16, 6026, True
5770901104, 2021-01-03 19:53:06, 12,84,129,47,80, 6,86,52,19,108, 4185, True
5770901012, 2021-01-03 19:52:50, 32,40,13,129,105, 110,37,22,21,44, 4174, False
5770901009, 2021-01-03 19:53:02, 21,7,10,84,71, 19,54,86,13,20, 4057, False
5770900912, 2021-01-03 19:52:56, 8,2,36,26,25, 62,4,86,13,74, 4275, True
5770900818, 2021-01-03 19:52:31, 4,10,108,45,29, 110,7,11,1,27, 4206, False
5770900817, 2021-01-03 19:52:26, 110,73,53,99,41, 123,33,44,30,82, 4117, True
5770900707, 2021-01-03 19:52:36, 25,39,108,48,20, 8,78,83,86,88, 4338, False
5770900602, 2021-01-03 19:52:35, 16,111,59,70,88, 1,23,83,13,85, 4613, True
5770900601, 2021-01-03 19:52:35, 25,100,22,52,93, 105,26,51,10,17, 4097, False
5770900600, 2021-01-03 19:52:30, 40,68,104,107,86, 6,25,64,11,14, 4036, True
5770900200, 2021-01-03 19:52:19, 23,107,65,70,84, 3,11,33,123,42, 4446, True
5770900113, 2021-01-03 19:52:06, 21,68,64,25,42, 8,74,60,84,30, 4185, True
5770900108, 2021-01-03 19:52:15, 44,55,126,99,123, 114,69,86,81,93, 4498, False
5770900101, 2021-01-03 19:52:05, 88,42,13,110,49, 128,60,21,54,38, 4866, True
5770900012, 2021-01-03 19:51:56, 27,15,83,126,42, 65,104,9,26,70, 4334, False
5770899817, 2021-01-03 19:51:57, 9,14,61,38,93, 88,20,42,6,126, 4337, False
5770899510, 2021-01-03 19:51:15, 68,33,42,101,10, 22,67,74,102,112, 4274, True
5770899500, 2021-01-03 19:51:40, 98,17,8,19,7, 114,50,26,102,22, 4000, False
5770899209, 2021-01-03 19:51:26, 71,26,95,14,97, 86,60,123,54,94, 4092, True
5770899006, 2021-01-03 19:51:11, 9,55,1,52,87, 104,81,35,128,88, 5094, True
5770898605, 2021-01-03 19:50:50, 72,56,98,71,90, 30,73,4,107,96, 6744, False
5770898601, 2021-01-03 19:50:46, 84,27,42,129,59, 16,87,34,73,7, 4369, True
5770898302, 2021-01-03 19:50:30, 88,114,31,47,13, 16,39,109,64,51, 5029, False
5770898300, 2021-01-03 19:50:30, 47,86,77,7,55, 92,104,84,123,129, 4340, True
5770897819, 2021-01-03 19:50:05, 62,111,6,91,119, 42,3,10,81,86, 5043, False
5770897713, 2021-01-03 19:50:00, 8,88,73,123,69, 44,31,129,71,46, 4903, True
5770897707, 2021-01-03 19:49:25, 8,100,3,74,86, 106,10,14,79,47, 4181, True
5770897514, 2021-01-03 19:49:50, 96,42,9,31,10, 70,68,22,119,129, 4539, True
5770897315, 2021-01-03 19:49:11, 13,111,19,32,38, 42,31,98,60,86, 5535, False
5770897303, 2021-01-03 19:49:35, 25,71,50,42,73, 30,62,96,74,44, 4348, False
5770897200, 2021-01-03 19:49:20, 25,84,36,70,47, 104,17,14,27,93, 4300, True
5770897017, 2021-01-03 19:49:10, 111,13,98,1,53, 81,114,39,101,121, 4002, False
5770897014, 2021-01-03 19:49:00, 44,86,13,126,85, 82,107,6,20,51, 4850, False
5770896306, 2021-01-03 19:48:41, 47,5,13,28,8, 123,30,108,17,95, 4096, False
5770896114, 2021-01-03 19:48:30, 114,73,120,107,31, 129,48,37,74,106, 4282, True
5770896102, 2021-01-03 19:48:36, 81,8,21,101,15, 11,44,62,84,45, 4077, True
5770896101, 2021-01-03 19:48:36, 41,33,52,35,87, 62,10,68,9,21, 4512, False
5770895802, 2021-01-03 19:48:20, 74,19,41,119,129, 68,71,99,17,114, 4392, False
5770895710, 2021-01-03 19:48:10, 114,129,3,123,49, 9,67,41,11,100, 4035, False
5770895519, 2021-01-03 19:48:01, 29,37,88,109,36, 32,8,84,101,39, 4212, False
5770895502, 2021-01-03 19:48:01, 44,111,126,29,17, 129,14,84,39,42, 4005, True
5770895412, 2021-01-03 19:47:55, 88,95,110,9,27, 44,26,28,74,62, 4687, True
5770895401, 2021-01-03 19:47:45, 106,109,129,86,25, 73,123,26,108,21, 4018, True
5770895119, 2021-01-03 19:47:41, 123,11,86,102,81, 50,93,71,129,113, 4080, True
5770895115, 2021-01-03 19:47:39, 30,2,41,74,84, 42,63,5,46,14, 4295, True
5770895106, 2021-01-03 19:47:41, 113,81,31,83,8, 106,55,88,42,68, 4526, True
5770895002, 2021-01-03 19:47:25, 95,33,77,52,11, 37,123,1,51,42, 5126, True
5770894917, 2021-01-03 19:47:21, 97,93,77,111,38, 114,39,26,16,9, 4364, False
5770894801, 2021-01-03 19:47:26, 14,120,25,11,95, 74,112,93,29,21, 4096, False
5770894716, 2021-01-03 19:47:19, 110,129,114,51,48, 120,119,126,30,8, 5797, False
5770894711, 2021-01-03 19:47:10, 120,42,123,51,34, 74,5,104,93,114, 4251, True
5770894609, 2021-01-03 19:47:14, 120,29,8,25,123, 12,88,13,128,64, 4924, False
5770894607, 2021-01-03 19:47:11, 79,63,105,8,114, 83,46,13,77,42, 4331, True
5770893601, 2021-01-03 19:46:20, 12,17,56,26,14, 87,36,19,42,11, 4133, False
5770893600, 2021-01-03 19:46:19, 12,126,59,88,14, 9,18,2,68,70, 4230, False
5770893415, 2021-01-03 19:45:49, 30,88,9,67,10, 74,47,14,32,62, 4234, True
5770893400, 2021-01-03 19:46:05, 35,26,70,21,14, 62,120,67,27,106, 4664, True
5770893209, 2021-01-03 19:46:01, 86,114,38,42,40, 6,108,50,87,74, 4036, True
5770893200, 2021-01-03 19:45:50, 111,62,70,81,39, 34,74,30,102,94, 4011, True
5770892814, 2021-01-03 19:45:39, 41,94,98,14,111, 71,70,73,84,13, 4197, False
5770892512, 2021-01-03 19:45:04, 114,110,82,2,7, 32,33,17,62,20, 4234, False
5770892416, 2021-01-03 19:45:20, 7,104,67,22,5, 44,33,84,106,88, 4206, False
5770892314, 2021-01-03 19:45:14, 107,44,30,114,29, 95,21,108,37,88, 4184, True
5770892304, 2021-01-03 19:45:04, 105,31,70,40,35, 88,93,85,121,21, 4240, False
5770892219, 2021-01-03 19:44:41, 100,28,43,64,95, 74,114,14,31,8, 4339, True
5770891907, 2021-01-03 19:44:45, 42,101,71,108,21, 50,44,27,28,36, 4403, True
5770891512, 2021-01-03 19:44:25, 111,7,10,39,29, 95,8,86,97,65, 4764, False
5770891411, 2021-01-03 19:44:24, 123,51,17,41,3, 12,9,26,29,13, 4676, False
5770891310, 2021-01-03 19:44:20, 30,123,70,11,129, 4,21,71,31,17, 4212, False
5770891002, 2021-01-03 19:43:56, 84,110,8,11,121, 68,128,97,44,123, 4421, False
5770890616, 2021-01-03 19:43:40, 41,26,129,25,74, 86,84,44,128,14, 4034, False
5770890611, 2021-01-03 19:43:10, 47,70,3,123,51, 111,30,2,67,13, 4219, True
5770890213, 2021-01-03 19:43:14, 113,12,51,26,27, 31,84,40,54,75, 4100, True
5770890118, 2021-01-03 19:42:45, 114,123,92,37,129, 71,97,9,47,44, 4478, False
5770889912, 2021-01-03 19:43:00, 87,128,88,23,95, 14,74,70,119,101, 4504, True
5770889815, 2021-01-03 19:42:50, 114,51,45,68,121, 22,27,69,14,8, 4273, False
5770889417, 2021-01-03 19:42:31, 10,105,60,8,30, 34,79,84,70,102, 4306, True
5770889201, 2021-01-03 19:42:25, 121,114,71,72,108, 129,5,41,119,33, 4313, True
5770889100, 2021-01-03 19:42:14, 86,9,126,78,114, 39,98,14,48,84, 5170, True
5770889001, 2021-01-03 19:42:14, 12,51,25,21,97, 84,72,64,74,98, 4538, False
5770888810, 2021-01-03 19:41:49, 31,19,74,26,56, 86,123,30,6,114, 4331, False
5770888716, 2021-01-03 19:42:00, 8,16,65,31,74, 88,111,42,70,52, 4101, False
5770888515, 2021-01-03 19:41:43, 29,8,26,123,106, 113,11,107,27,20, 4919, True
5770888409, 2021-01-03 19:41:44, 20,129,70,71,35, 123,29,17,86,30, 4209, True
5770888118, 2021-01-03 19:41:16, 11,10,7,57,27, 8,26,9,21,129, 4461, False
5770887914, 2021-01-03 19:41:01, 13,20,35,128,129, 10,69,26,19,100, 4257, True
5770887512, 2021-01-03 19:40:55, 121,119,123,95,71, 14,60,21,6,19, 4674, True
5770887215, 2021-01-03 19:40:39, 39,14,11,93,60, 30,13,35,29,114, 4177, False
5770887207, 2021-01-03 19:40:33, 23,47,78,3,54, 68,10,39,114,102, 4130, True
5770887103, 2021-01-03 19:40:24, 12,90,46,19,129, 61,81,6,14,87, 4473, False
5770887011, 2021-01-03 19:40:24, 121,86,107,22,44, 1,7,99,20,17, 4512, False
5770886901, 2021-01-03 19:40:19, 11,87,14,120,73, 128,79,104,93,32, 4908, True
5770886815, 2021-01-03 19:40:13, 123,93,75,14,121, 60,26,44,33,10, 4686, False
5770886714, 2021-01-03 19:40:10, 41,62,112,16,74, 106,6,93,20,100, 4013, False
5770886315, 2021-01-03 19:39:46, 31,75,126,48,11, 27,86,12,129,106, 4456, False
5770886208, 2021-01-03 19:39:44, 26,98,44,86,103, 17,65,60,95,75, 4960, True
5770886116, 2021-01-03 19:39:25, 128,109,51,77,39, 86,85,97,61,44, 4443, False
5770885808, 2021-01-03 19:38:54, 74,128,12,14,102, 5,100,104,54,65, 4034, True
5770885713, 2021-01-03 19:39:14, 5,13,9,48,65, 19,8,95,21,30, 4558, True
5770885612, 2021-01-03 19:39:10, 100,38,22,6,27, 109,51,110,17,81, 4795, True
5770885205, 2021-01-03 19:38:35, 25,129,114,91,120, 62,110,53,121,10, 4215, False
5770885111, 2021-01-03 19:38:39, 93,110,56,119,57, 63,5,51,85,11, 4434, False
5770885009, 2021-01-03 19:38:35, 90,8,30,11,22, 28,14,91,72,9, 4025, False
5770884504, 2021-01-03 19:38:09, 9,114,28,2,42, 8,11,19,98,84, 4692, False
5770884316, 2021-01-03 19:37:59, 114,65,85,126,51, 20,123,9,5,93, 4704, True
5770884214, 2021-01-03 19:37:53, 28,84,39,12,107, 8,92,14,21,42, 4009, True
5770884011, 2021-01-03 19:37:34, 119,85,20,17,32, 27,61,109,121,96, 4018, True
5770883802, 2021-01-03 19:37:29, 119,110,20,31,54, 5,10,84,129,75, 4308, False
5770883715, 2021-01-03 19:37:05, 106,9,5,82,8, 53,64,22,85,41, 4263, True
5770883408, 2021-01-03 19:37:03, 57,86,93,46,30, 44,101,104,97,26, 4415, False
5770883308, 2021-01-03 19:36:59, 65,27,1,128,45, 86,3,29,22,93, 5407, True
5770883103, 2021-01-03 19:36:54, 45,109,96,22,84, 86,13,97,6,26, 4141, True
5770883011, 2021-01-03 19:36:44, 7,32,99,27,8, 11,60,31,102,1, 4018, True
5770882908, 2021-01-03 19:36:34, 41,110,16,121,47, 27,14,34,1,98, 4331, False
5770882814, 2021-01-03 19:36:30, 8,29,25,26,73, 105,27,6,67,96, 5177, True
5770882212, 2021-01-03 19:36:00, 111,74,44,80,21, 26,104,33,93,27, 4136, True
5770882110, 2021-01-03 19:35:45, 42,81,35,68,91, 86,129,70,104,26, 4007, True
5770882017, 2021-01-03 19:35:55, 44,81,27,63,129, 120,23,128,18,14, 4978, True
5770881800, 2021-01-03 19:35:44, 74,8,21,29,31, 5,108,10,47,9, 5578, True
5770881412, 2021-01-03 19:35:19, 15,100,56,114,5, 98,9,11,85,8, 4644, True
5770879408, 2021-01-03 19:33:33, 111,32,73,89,105, 67,108,36,114,71, 4533, False
5770879109, 2021-01-03 19:33:18, 27,73,86,49,25, 26,19,3,22,21, 4771, True
5770878907, 2021-01-03 19:33:04, 10,114,31,9,7, 19,69,129,12,85, 4623, False
5770878516, 2021-01-03 19:32:45, 31,90,8,11,114, 102,88,48,36,33, 4230, True
5770878415, 2021-01-03 19:32:33, 110,1,39,26,97, 27,54,41,128,11, 4030, True
5770878414, 2021-01-03 19:32:29, 85,13,6,19,98, 47,83,110,95,129, 5930, True
5770878317, 2021-01-03 19:32:29, 60,71,5,114,48, 108,14,67,86,27, 4186, True
5770878016, 2021-01-03 19:32:08, 31,20,36,42,52, 93,85,71,60,11, 4159, True
5770878003, 2021-01-03 19:32:09, 77,128,6,31,2, 1,34,85,50,98, 4339, True
5770877915, 2021-01-03 19:32:14, 10,121,108,7,52, 126,113,86,97,30, 4187, False
5770877908, 2021-01-03 19:32:08, 41,110,86,11,87, 70,8,123,10,21, 4242, False
5770877812, 2021-01-03 19:32:08, 123,129,32,74,112, 128,102,81,126,26, 4351, False
5770877805, 2021-01-03 19:31:54, 27,129,64,73,114, 120,5,11,1,60, 4645, True
5770877716, 2021-01-03 19:32:00, 88,45,8,52,30, 128,53,1,100,40, 4022, True
5770877600, 2021-01-03 19:31:49, 64,13,84,63,88, 74,120,27,9,70, 4168, False
5770877506, 2021-01-03 19:31:48, 26,56,123,129,73, 104,31,39,13,114, 4541, False
5770877501, 2021-01-03 19:31:39, 25,21,89,13,84, 32,100,104,34,75, 4175, True
5770876710, 2021-01-03 19:31:05, 96,25,105,30,41, 74,14,42,85,8, 4006, False
5770876708, 2021-01-03 19:31:03, 2,97,86,31,70, 32,101,104,13,26, 4200, False
5770876506, 2021-01-03 19:30:48, 71,59,1,36,26, 97,93,129,9,20, 4074, True
5770876415, 2021-01-03 19:30:48, 27,112,2,6,39, 83,45,111,44,129, 4299, True
5770876318, 2021-01-03 19:30:38, 22,109,5,44,57, 128,74,108,106,62, 4993, False
5770876102, 2021-01-03 19:30:39, 41,10,85,105,2, 45,62,42,113,23, 4003, False
5770876100, 2021-01-03 19:30:34, 95,5,74,129,77, 111,60,19,48,59, 4349, False
5770875206, 2021-01-03 19:29:48, 129,6,14,123,126, 86,11,2,63,50, 4047, True
5770875116, 2021-01-03 19:29:43, 89,17,88,81,50, 77,114,107,61,112, 4316, True
5770875106, 2021-01-03 19:29:28, 90,53,13,88,95, 119,8,104,123,85, 5668, True
5770875105, 2021-01-03 19:29:24, 27,1,98,31,91, 46,102,6,85,28, 4519, False
5770874603, 2021-01-03 19:29:13, 9,1,30,110,6, 23,123,54,19,5, 4366, True
5770874516, 2021-01-03 19:29:14, 21,70,7,123,53, 86,93,13,114,110, 4140, False
5770874510, 2021-01-03 19:29:09, 110,10,34,53,126, 109,5,19,9,81, 4652, False
5770874416, 2021-01-03 19:29:03, 86,44,129,17,123, 53,30,109,11,14, 4226, True
5770874415, 2021-01-03 19:28:57, 19,84,32,59,110, 29,9,30,8,56, 4085, True
5770873802, 2021-01-03 19:28:17, 22,128,63,62,39, 87,109,9,123,56, 5006, True
5770873402, 2021-01-03 19:28:14, 106,109,2,103,30, 104,51,114,111,71, 4895, False
5770872712, 2021-01-03 19:27:33, 104,95,126,62,52, 11,40,31,1,100, 4145, True
5770872711, 2021-01-03 19:27:33, 74,8,107,68,104, 1,25,129,120,13, 4730, True
5770872602, 2021-01-03 19:27:28, 8,11,27,120,107, 84,76,74,119,81, 4203, True
5770871712, 2021-01-03 19:26:47, 77,93,50,19,34, 2,69,67,101,54, 4507, True
5770871617, 2021-01-03 19:26:42, 36,26,86,32,74, 22,91,13,59,2, 4129, False
5770871509, 2021-01-03 19:26:29, 22,62,103,47,8, 10,98,61,27,86, 5808, False
5770871412, 2021-01-03 19:26:23, 4,51,14,87,1, 84,74,25,8,49, 4074, False
5770871305, 2021-01-03 19:26:19, 123,112,70,43,100, 14,6,64,126,11, 4041, True
5770871017, 2021-01-03 19:26:07, 32,33,60,31,113, 11,101,57,8,96, 4553, False
5770870915, 2021-01-03 19:26:02, 35,60,33,107,32, 70,90,99,3,91, 5915, True
5770870418, 2021-01-03 19:25:29, 77,27,52,38,90, 71,53,74,42,64, 4002, False
5770870403, 2021-01-03 19:25:28, 8,75,84,13,2, 74,78,94,30,40, 4235, True
5770870209, 2021-01-03 19:25:08, 104,25,74,1,100, 9,23,84,126,95, 4292, False
5770869812, 2021-01-03 19:24:52, 7,87,47,10,12, 84,114,71,126,104, 4928, False
5770869519, 2021-01-03 19:24:48, 88,41,30,34,98, 21,38,44,121,42, 4089, True
5770869410, 2021-01-03 19:24:39, 5,8,104,17,9, 77,27,71,44,13, 4877, False
5770869101, 2021-01-03 19:24:27, 88,16,121,44,84, 92,7,42,31,110, 4733, True
5770868812, 2021-01-03 19:24:12, 28,48,30,106,46, 27,44,42,9,129, 4932, True
5770868713, 2021-01-03 19:24:09, 14,54,74,123,129, 41,46,30,97,7, 4062, True
5770868606, 2021-01-03 19:23:57, 77,78,53,79,111, 102,42,68,52,88, 4267, False
5770868513, 2021-01-03 19:23:43, 95,78,21,110,13, 112,47,14,126,1, 5123, True
5770868509, 2021-01-03 19:23:22, 22,60,12,31,64, 25,23,58,8,106, 4279, False
5770868410, 2021-01-03 19:23:43, 120,93,119,64,25, 1,88,22,27,28, 4612, True
5770868212, 2021-01-03 19:23:32, 114,84,45,65,120, 70,101,79,17,33, 4818, False
5770868018, 2021-01-03 19:23:27, 13,32,112,16,83, 128,44,64,29,113, 4397, True
5770867817, 2021-01-03 19:22:48, 46,81,84,123,12, 15,26,106,109,88, 4354, False
